date,location,total_cases,total_deaths,new_cases,new_deaths,total_cases_per_million,total_deaths_per_million,new_cases_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,hospital_beds_per_100k,handwashing_facilities
2020-04-24,Afghanistan,1281,42,105,2,32.907,1.079,2.697,0.051,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-04-25,Afghanistan,1351,43,70,1,34.705,1.105,1.798,0.026000000000000002,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-04-26,Afghanistan,1463,47,112,4,37.582,1.207,2.877,0.10300000000000001,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-04-27,Afghanistan,1531,57,68,10,39.329,1.464,1.7469999999999999,0.257,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-04-28,Afghanistan,1703,57,172,0,43.747,1.464,4.418,0.0,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-04-29,Afghanistan,1827,60,124,3,46.931999999999995,1.541,3.185,0.077,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-04-30,Afghanistan,1949,60,122,0,50.066,1.541,3.134,0.0,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-01,Afghanistan,2171,64,222,4,55.769,1.6440000000000001,5.702999999999999,0.10300000000000001,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-02,Afghanistan,2335,68,164,4,59.982,1.7469999999999999,4.213,0.10300000000000001,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-03,Afghanistan,2469,72,134,4,63.424,1.85,3.4419999999999997,0.10300000000000001,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-04,Afghanistan,2704,85,235,13,69.461,2.1830000000000003,6.037000000000001,0.33399999999999996,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-05,Afghanistan,2894,90,190,5,74.342,2.312,4.881,0.128,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-06,Afghanistan,3224,95,330,5,82.819,2.44,8.477,0.128,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-07,Afghanistan,3392,104,168,9,87.134,2.6719999999999997,4.316,0.231,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-08,Afghanistan,3563,106,171,2,91.527,2.7230000000000003,4.393,0.051,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-09,Afghanistan,3778,109,215,3,97.05,2.8,5.523,0.077,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-10,Afghanistan,4033,115,255,6,103.601,2.9539999999999997,6.55,0.154,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-11,Afghanistan,4402,120,369,5,113.08,3.083,9.479,0.128,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-12,Afghanistan,4687,122,285,2,120.40100000000001,3.134,7.321000000000001,0.051,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-13,Afghanistan,4967,127,280,5,127.59299999999999,3.262,7.193,0.128,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-14,Afghanistan,5226,130,259,3,134.247,3.339,6.653,0.077,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-15,Afghanistan,5339,136,113,6,137.149,3.4939999999999998,2.903,0.154,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-16,Afghanistan,6402,168,1063,32,164.456,4.316,27.307,0.8220000000000001,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-17,Afghanistan,6402,168,0,0,164.456,4.316,0.0,0.0,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-18,Afghanistan,6664,169,262,1,171.18599999999998,4.341,6.73,0.026000000000000002,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-19,Afghanistan,7072,173,408,4,181.667,4.444,10.481,0.10300000000000001,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-20,Afghanistan,7653,178,581,5,196.592,4.573,14.925,0.128,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-21,Afghanistan,8145,187,492,9,209.231,4.803999999999999,12.639000000000001,0.231,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-22,Afghanistan,8676,193,531,6,222.87099999999998,4.958,13.64,0.154,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-23,Afghanistan,9216,205,540,12,236.743,5.266,13.872,0.308,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-24,Afghanistan,9998,216,782,11,256.83099999999996,5.5489999999999995,20.088,0.28300000000000003,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-25,Afghanistan,10582,218,584,2,271.83299999999997,5.6,15.002,0.051,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-26,Afghanistan,11173,219,591,1,287.015,5.626,15.182,0.026000000000000002,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-27,Afghanistan,11831,220,658,1,303.91700000000003,5.651,16.903,0.026000000000000002,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-05-28,Afghanistan,12456,227,625,7,319.973,5.831,16.055,0.18,,,,,38928341.0,54.422,18.6,2.5810000000000004,1.337,1803.987,0.5,37.746
2020-03-22,Angola,2,0,2,0,0.061,0.0,0.061,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-03-23,Angola,2,0,0,0,0.061,0.0,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-03-24,Angola,2,0,0,0,0.061,0.0,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-03-25,Angola,2,0,0,0,0.061,0.0,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-03-26,Angola,2,0,0,0,0.061,0.0,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-03-27,Angola,3,0,1,0,0.091,0.0,0.03,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-03-28,Angola,4,0,1,0,0.122,0.0,0.03,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-03-29,Angola,4,0,0,0,0.122,0.0,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-03-30,Angola,7,2,3,2,0.213,0.061,0.091,0.061,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-03-31,Angola,7,2,0,0,0.213,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-01,Angola,7,2,0,0,0.213,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-02,Angola,8,2,1,0,0.243,0.061,0.03,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-03,Angola,8,2,0,0,0.243,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-04,Angola,8,2,0,0,0.243,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-05,Angola,10,2,2,0,0.304,0.061,0.061,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-06,Angola,14,2,4,0,0.426,0.061,0.122,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-07,Angola,16,2,2,0,0.48700000000000004,0.061,0.061,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-08,Angola,17,2,1,0,0.517,0.061,0.03,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-09,Angola,19,2,2,0,0.578,0.061,0.061,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-10,Angola,19,2,0,0,0.578,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-11,Angola,19,2,0,0,0.578,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-12,Angola,19,2,0,0,0.578,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-13,Angola,19,2,0,0,0.578,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-14,Angola,19,2,0,0,0.578,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-15,Angola,19,2,0,0,0.578,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-16,Angola,19,2,0,0,0.578,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-17,Angola,19,2,0,0,0.578,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-18,Angola,19,2,0,0,0.578,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-19,Angola,24,2,5,0,0.73,0.061,0.152,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-20,Angola,24,2,0,0,0.73,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-21,Angola,24,2,0,0,0.73,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-22,Angola,24,2,0,0,0.73,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-23,Angola,24,2,0,0,0.73,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-24,Angola,25,2,1,0,0.7609999999999999,0.061,0.03,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-25,Angola,25,2,0,0,0.7609999999999999,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-26,Angola,25,2,0,0,0.7609999999999999,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-27,Angola,26,2,1,0,0.7909999999999999,0.061,0.03,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-28,Angola,27,2,1,0,0.8220000000000001,0.061,0.03,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-29,Angola,27,2,0,0,0.8220000000000001,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-04-30,Angola,27,2,0,0,0.8220000000000001,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-01,Angola,27,2,0,0,0.8220000000000001,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-02,Angola,29,2,2,0,0.882,0.061,0.061,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-03,Angola,35,2,6,0,1.065,0.061,0.183,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-04,Angola,35,2,0,0,1.065,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-05,Angola,35,2,0,0,1.065,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-06,Angola,36,2,1,0,1.095,0.061,0.03,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-07,Angola,36,2,0,0,1.095,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-08,Angola,36,2,0,0,1.095,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-09,Angola,43,2,7,0,1.308,0.061,0.213,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-10,Angola,43,2,0,0,1.308,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-11,Angola,45,2,2,0,1.369,0.061,0.061,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-12,Angola,45,2,0,0,1.369,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-13,Angola,45,2,0,0,1.369,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-14,Angola,45,2,0,0,1.369,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-15,Angola,48,2,3,0,1.46,0.061,0.091,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-16,Angola,48,2,0,0,1.46,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-17,Angola,48,2,0,0,1.46,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-18,Angola,48,2,0,0,1.46,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-19,Angola,48,2,0,0,1.46,0.061,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-20,Angola,50,2,2,0,1.521,0.061,0.061,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-21,Angola,52,3,2,1,1.5819999999999999,0.091,0.061,0.03,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-22,Angola,58,3,6,0,1.765,0.091,0.183,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-23,Angola,60,3,2,0,1.8259999999999998,0.091,0.061,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-24,Angola,60,3,0,0,1.8259999999999998,0.091,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-25,Angola,69,4,9,1,2.099,0.122,0.27399999999999997,0.03,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-26,Angola,69,4,0,0,2.099,0.122,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-27,Angola,71,4,2,0,2.16,0.122,0.061,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-05-28,Angola,71,4,0,0,2.16,0.122,0.0,0.0,,,,,32866268.0,23.89,16.8,2.405,1.3619999999999999,5819.495,,26.664
2020-03-27,Anguilla,2,0,2,0,133.316,0.0,133.316,0.0,,,,,15002.0,,,,,,,
2020-03-28,Anguilla,2,0,0,0,133.316,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-03-29,Anguilla,2,0,0,0,133.316,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-03-30,Anguilla,2,0,0,0,133.316,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-03-31,Anguilla,2,0,0,0,133.316,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-01,Anguilla,2,0,0,0,133.316,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-02,Anguilla,2,0,0,0,133.316,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-03,Anguilla,3,0,1,0,199.97299999999998,0.0,66.658,0.0,,,,,15002.0,,,,,,,
2020-04-04,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-05,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-06,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-07,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-08,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-09,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-10,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-11,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-12,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-13,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-14,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-15,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-16,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-17,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-18,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-19,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-20,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-21,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-22,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-23,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-24,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-25,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-26,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-27,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-28,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-29,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-04-30,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-01,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-02,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-03,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-04,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-05,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-06,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-07,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-08,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-09,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-10,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-11,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-12,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-13,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-14,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-15,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-16,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-17,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-18,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-19,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-20,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-21,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-22,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-23,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-24,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-25,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-26,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-27,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-05-28,Anguilla,3,0,0,0,199.97299999999998,0.0,0.0,0.0,,,,,15002.0,,,,,,,
2020-03-09,Albania,2,0,2,0,0.695,0.0,0.695,0.0,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-10,Albania,6,0,4,0,2.085,0.0,1.39,0.0,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-11,Albania,10,0,4,0,3.475,0.0,1.39,0.0,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-12,Albania,11,1,1,1,3.822,0.34700000000000003,0.34700000000000003,0.34700000000000003,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-13,Albania,23,1,12,0,7.992000000000001,0.34700000000000003,4.17,0.0,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-14,Albania,33,1,10,0,11.467,0.34700000000000003,3.475,0.0,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-15,Albania,38,1,5,0,13.205,0.34700000000000003,1.7369999999999999,0.0,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-16,Albania,42,1,4,0,14.594000000000001,0.34700000000000003,1.39,0.0,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-17,Albania,51,1,9,0,17.722,0.34700000000000003,3.127,0.0,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-18,Albania,55,1,4,0,19.112000000000002,0.34700000000000003,1.39,0.0,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-19,Albania,59,2,4,1,20.502,0.695,1.39,0.34700000000000003,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-20,Albania,70,2,11,0,24.324,0.695,3.822,0.0,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-21,Albania,70,2,0,0,24.324,0.695,0.0,0.0,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-22,Albania,76,2,6,0,26.409000000000002,0.695,2.085,0.0,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-23,Albania,89,2,13,0,30.926,0.695,4.5169999999999995,0.0,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-24,Albania,100,4,11,2,34.749,1.39,3.822,0.695,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-25,Albania,123,5,23,1,42.74100000000001,1.7369999999999999,7.992000000000001,0.34700000000000003,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-26,Albania,146,5,23,0,50.733000000000004,1.7369999999999999,7.992000000000001,0.0,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-27,Albania,174,6,28,1,60.463,2.085,9.73,0.34700000000000003,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-28,Albania,186,9,12,3,64.633,3.127,4.17,1.042,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-29,Albania,197,10,11,1,68.455,3.475,3.822,0.34700000000000003,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
2020-03-30,Albania,212,10,15,0,73.667,3.475,5.212000000000001,0.0,,,,,2877800.0,104.87100000000001,38.0,13.187999999999999,8.642999999999999,11803.431,2.89,
